time,teleseismic_scaled,local_event_rate_state_scaled,local_event_rate_anomaly_scaled,CO2_3_scaled,pressure_drop_scaled,WindSpeed_scaled,rain_6h_sum_scaled
2008-04-13 16:00:00+00:00,-0.6300242555337832,0.377352387064016,2.3575952251281502,-2.2216597378309615,0.12187022353376462,-0.710192512591064,0.9309367241806562
2008-04-13 17:00:00+00:00,0.5520871332946562,0.5451067207874535,-0.2862074265770891,-2.0567485525427527,1.265237565100659,-0.710192512591064,-0.06756417503587651
2008-04-13 18:00:00+00:00,1.8024829674268479,0.5451067207874535,-0.2862074265770891,-2.0567485525427527,0.8524375101651936,-0.6916464982486774,-0.4637239809227854
2008-04-13 19:00:00+00:00,-0.6391902869921195,0.5451067207874535,-0.2862074265770891,-1.7284508746617893,-0.508167593518977,-0.710192512591064,-0.4637239809227854
2008-04-13 20:00:00+00:00,-0.6609366315793359,0.5451067207874535,-0.2862074265770891,-1.1705041594826144,-0.3612765280430251,-0.710192512591064,-0.4637239809227854
2008-04-13 21:00:00+00:00,-0.6858823206082069,0.5451067207874535,-0.2862074265770891,-1.5651044844484678,-0.17605214409316874,-0.710192512591064,-0.4637239809227854
2008-04-13 22:00:00+00:00,-0.6587326174475536,0.5451067207874535,-0.2862074265770891,-0.962806840791439,0.15908573340158866,-0.6731004839062907,-0.4637239809227854
2008-04-13 23:00:00+00:00,-0.6898213167433703,0.5451067207874535,-0.2862074265770891,-1.4022267743372099,-0.17605474249204253,-0.710192512591064,-0.4637239809227854
2008-04-14 00:00:00+00:00,-0.6992000020200918,0.5451067207874535,-0.2862074265770891,-0.8247892630123334,1.4937078477458825,-0.13526597747251495,-0.4637239809227854
2008-04-14 01:00:00+00:00,-0.6932755101109402,0.5451067207874535,-0.2862074265770891,-0.6413680743492454,1.2984637740425058,-0.710192512591064,-0.4637239809227854
2008-04-14 02:00:00+00:00,-0.6884722806441163,0.5451067207874535,-0.2862074265770891,-0.6871851682495324,1.096297491126251,0.6065747319797958,-0.4637239809227854
2008-04-14 03:00:00+00:00,-0.7108876019505828,0.5451067207874535,-0.2862074265770891,-0.6185203537941915,1.3314970963903119,0.0501942112036333,-0.4637239809227854
2008-04-14 04:00:00+00:00,-0.6477258725675302,0.5451067207874535,-0.2862074265770891,-0.6413680743492454,-1.5369708785234855,1.348415396179824,-0.4637239809227854
2008-04-14 05:00:00+00:00,1.7862754383015371,0.5451067207874535,-0.2862074265770891,-0.8707694279091391,0.6375239425234434,-0.5247323239149158,-0.4637239809227854
